Country,Province/Territory,District/Agency,Region Type,Date,Indicators,Values,Unit
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,87.6,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are illiterate,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Percentage of household Female members age 15 and 24 years or more who are literate,12.4,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Percentage of household Female members age 15 and 24 years or more who are literate,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of female household members age 15 and 24 years or more,3084,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Number of female household members age 15 and 24 years or more,,Number
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,38.4,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Percentage of household members age 15 and 24 years or more who are illiterate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,61.6,Percetage
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Khyber,Agency,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Kurram,Agency,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Mohmand,Agency,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Orakzai,Agency,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,South Waziristan,Agency,2007,Percentage of household members age 15 and 24 years or more who are literate - Urban,,Percetage
Pakistan,Federally Administered Tribal Areas,Federally Administered Tribal Areas,Territory,2007,Number of household members age 15 and 24 years or more - Urban,336,Number
Pakistan,Federally Administered Tribal Areas,Bajaur,Agency,2007,Number of household members age 15 and 24 years or more - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Bannu,Frontier,2007,Number of household members age 15 and 24 years or more - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR DI Khan,Frontier,2007,Number of household members age 15 and 24 years or more - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Kohat,Frontier,2007,Number of household members age 15 and 24 years or more - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Lakki Marwat,Frontier,2007,Number of household members age 15 and 24 years or more - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Peshawar,Frontier,2007,Number of household members age 15 and 24 years or more - Urban,,Number
Pakistan,Federally Administered Tribal Areas,FR Tank,Frontier,2007,Number of household members age 15 and 24 years or more - Urban,,Number
