Country,Province/Territory,District/Agency,Region Type,Date,Indicator,Value,Unit
Pakistan,FATA,N. Waziristan ,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,249,Number
Pakistan,FATA,Kurram ,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,109,Number
Pakistan,FATA,F.R Bannu,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,45,Number
Pakistan,FATA,Bajaur,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,379,Number
Pakistan,FATA,Mohmand,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,172,Number
Pakistan,FATA,F.R Kohat,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,13,Number
Pakistan,FATA,Orakzai,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,60,Number
Pakistan,FATA,Khyber,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,171,Number
Pakistan,FATA,F.R Peshawar,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,24,Number
Pakistan,FATA,Total,District,2012,Number of Boys + Girls Primary Schools with Student Classroom Ratio < 40,1285,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,601,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,263,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,634,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,428,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,516,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,1577,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,1783,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,73,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,690,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,209,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,981,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,369,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,563,Number
Pakistan,FATA,Total,District,2012,Enrolment in Boys Primary Schools with Student Classroom Ratio < 20,8687,Number
Pakistan,FATA,FATA,Province,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,38,Number
Pakistan,FATA,F.R Lakki,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,17,Number
Pakistan,FATA,F.R Tank,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,40,Number
Pakistan,FATA,S. Waziristan,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,284,Number
Pakistan,FATA,N. Waziristan ,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,34,Number
Pakistan,FATA,Kurram ,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,190,Number
Pakistan,FATA,F.R Bannu,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,132,Number
Pakistan,FATA,Bajaur,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,12,Number
Pakistan,FATA,Mohmand,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,54,Number
Pakistan,FATA,F.R Kohat,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,31,Number
Pakistan,FATA,Orakzai,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,272,Number
Pakistan,FATA,Khyber,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,183,Number
Pakistan,FATA,F.R Peshawar,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,46,Number
Pakistan,FATA,Total,District,2012,Classrooms in Boys Primary Schools with Student Classroom Ratio < 20,1333,Number
Pakistan,FATA,FATA,Province,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,19,Number
Pakistan,FATA,F.R Lakki,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,8,Number
Pakistan,FATA,F.R Tank,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,17,Number
Pakistan,FATA,S. Waziristan,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,137,Number
Pakistan,FATA,N. Waziristan ,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,14,Number
Pakistan,FATA,Kurram ,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,74,Number
Pakistan,FATA,F.R Bannu,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,54,Number
Pakistan,FATA,Bajaur,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,4,Number
Pakistan,FATA,Mohmand,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,20,Number
Pakistan,FATA,F.R Kohat,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,13,Number
Pakistan,FATA,Orakzai,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,127,Number
Pakistan,FATA,Khyber,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,77,Number
Pakistan,FATA,F.R Peshawar,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,19,Number
Pakistan,FATA,Total,District,2012,Number of Boys Primary Schools with Student Classroom Ratio < 20,583,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,209,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,198,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,108,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,85,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,167,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,432,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,1192,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,0,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,447,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,305,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,603,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,180,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,410,Number
Pakistan,FATA,Total,District,2012,Enrolment in Girls Primary Schools with Student Classroom Ratio < 20,4336,Number
Pakistan,FATA,FATA,Province,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,13,Number
Pakistan,FATA,F.R Lakki,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,12,Number
Pakistan,FATA,F.R Tank,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,6,Number
Pakistan,FATA,S. Waziristan,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,179,Number
Pakistan,FATA,N. Waziristan ,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,10,Number
Pakistan,FATA,Kurram ,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,64,Number
Pakistan,FATA,F.R Bannu,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,83,Number
Pakistan,FATA,Bajaur,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,5,Number
Pakistan,FATA,Mohmand,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,38,Number
Pakistan,FATA,F.R Kohat,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,80,Number
Pakistan,FATA,Orakzai,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,153,Number
Pakistan,FATA,Khyber,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,262,Number
Pakistan,FATA,F.R Peshawar,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,44,Number
Pakistan,FATA,Total,District,2012,Classrooms in Girls Primary Schools with Student Classroom Ratio < 20,949,Number
Pakistan,FATA,FATA,Province,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,6,Number
Pakistan,FATA,F.R Lakki,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,5,Number
Pakistan,FATA,F.R Tank,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,3,Number
Pakistan,FATA,S. Waziristan,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,85,Number
Pakistan,FATA,N. Waziristan ,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,4,Number
Pakistan,FATA,Kurram ,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,28,Number
Pakistan,FATA,F.R Bannu,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,35,Number
Pakistan,FATA,Bajaur,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,2,Number
Pakistan,FATA,Mohmand,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,16,Number
Pakistan,FATA,F.R Kohat,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,31,Number
Pakistan,FATA,Orakzai,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,73,Number
Pakistan,FATA,Khyber,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,126,Number
Pakistan,FATA,F.R Peshawar,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,16,Number
Pakistan,FATA,Total,District,2012,Number of Girls Primary Schools with Student Classroom Ratio < 20,430,Number
Pakistan,FATA,FATA,Province,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,810,Number
Pakistan,FATA,F.R Lakki,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,461,Number
Pakistan,FATA,F.R Tank,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,742,Number
Pakistan,FATA,S. Waziristan,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,513,Number
Pakistan,FATA,N. Waziristan ,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,683,Number
Pakistan,FATA,Kurram ,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,2009,Number
Pakistan,FATA,F.R Bannu,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,2975,Number
Pakistan,FATA,Bajaur,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,73,Number
Pakistan,FATA,Mohmand,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,1137,Number
Pakistan,FATA,F.R Kohat,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,514,Number
Pakistan,FATA,Orakzai,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,1584,Number
Pakistan,FATA,Khyber,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,549,Number
Pakistan,FATA,F.R Peshawar,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,973,Number
Pakistan,FATA,Total,District,2012,Enrolment in Boys + Girls Primary Schools with Student Classroom Ratio < 20,13023,Number
Pakistan,FATA,FATA,Province,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,,Number
Pakistan,FATA,F.R D.I Khan ,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,51,Number
Pakistan,FATA,F.R Lakki,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,29,Number
Pakistan,FATA,F.R Tank,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,46,Number
Pakistan,FATA,S. Waziristan,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,463,Number
Pakistan,FATA,N. Waziristan ,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,44,Number
Pakistan,FATA,Kurram ,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,254,Number
Pakistan,FATA,F.R Bannu,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,215,Number
Pakistan,FATA,Bajaur,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,17,Number
Pakistan,FATA,Mohmand,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,92,Number
Pakistan,FATA,F.R Kohat,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,111,Number
Pakistan,FATA,Orakzai,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,425,Number
Pakistan,FATA,Khyber,District,2012,Classrooms in Boys + Girls Primary Schools with Student Classroom Ratio < 20,445,Number
